tweets_record.userid,tweets_record.lang,tweets_record.friendscount,tweets_record.location,tweets_record.followerscount,tweets_record.deviceused,tweets_record.retweetcount,tweets_record.issensitive,tweets_record.isretweet,tweets_record.isretweeted,tweets_record.postdate,tweets_record.text
1121208567745396736,und,5253,"Santana de Parnaíba, Brasil",4776,Twitter for iPhone,0,True,False,False,Sun Jun 14 15:15:26 CDT 2020,https://t.co/LjN7xHUB9R
467243957,in,1034,Jakarta Capital Region,1524,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,@bluem00n_ iyh di mmfin
1263566844209893377,pt,86,Brasil ,58,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,@epicshirbert UE KKKKKO A SÉRIE NÃO É DE 2017?
990007603257380864,fr,292,null,72,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:26 CDT 2020,RT @Mohaaa___: Y'en a dans toute l'Afrique mais vius les avez fui mdr
547877600,en,195,"portadown,northern ireland",294,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:26 CDT 2020,"RT @peaceful_dave: People, please meet Sam Uthrie, if you don't know who he is, this is the black guy who slashed the throat of a white per…"
1230250561758474240,ar,142,null,52,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,"@sara72003 @RaneemRaneem018 @BTS_EGYPT_ARMY @BTS_twt وانا منهم 
بصراحة تمن التذكرة هيفرق معايا😭😭 قدام 
انا بعمل كدا عشان اجمع مبلغ واشوفهم واشاركم الفرحة"
54226560,en,286, Vermont,306,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:26 CDT 2020,"RT @RyanAFournier: Everyone in office demanding that the police be defunded...

Should never receive protection details from the police eve…"
2527867659,en,370,null,511,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:26 CDT 2020,RT @villagebby: john hopkins was experimenting on impoverished blacks IN THE 90s
1170763977405739008,pt,2760,"Santa Rosa do Sul, Brasil",4270,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,eu tenho medo de outra coisa kkkkkkkkkkkkkkk
1229872217300840448,pt,3024,Hope's Peak Academy,3332,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,"se vc me chama pra ir na sua casa e vc faz purê de pacotinho 
desculpa mas eu jogo na privada e puxo a descarga
e mando vc por agua na panela de pressão pra cozinhar as batatas e fazer um purê decente"
66890575,es,3362,null,2365,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,"Que HORROR, reconoce abiertamente ser pedófilo e incluso indica que hasta puede llegar a pagar. Mientras más pendejo mejor. Cómo pueden ese tipo de termocefalos andar sueltos y otros imbéciles que los siguen."
1236600797632364545,ru,108,☉ ♊︎ ☽ ♑︎ ↑ ♎︎,154,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,хочу такое https://t.co/VgfWHpWc8g
1121801240990683138,en,186,"Austin, TX",8,Back At You,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,Are you ready to make some improvements on your home? Don't forget about impact of home value! These five repairs should help your resale value while improving your daily life. https://t.co/bPVseI1kja https://t.co/Ic7cNyKMCw
1081613032906780672,tr,5032,"Yalova, Türkiye ",5174,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:26 CDT 2020,"Hicbir olgu şereften daha önemli değildir,  onca yaşanana ve sosyal mesafe zorunluluğuna rağmen sahte tweeti yemezler, gerçek yüzünüz budur https://t.co/RBVMAobMkC"
717749175270707200,en,1040,#Nazisarescum,281,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:30 CDT 2020,RT @ellie_costello2: Where’s the rubber bullets? Where’s the tear gas? Where’s fiat 500 twitter crying about the horseys 🥴 is this not a ri…
1250198415801307143,en,54,null,29,    Round   Year        Fun.  ,0,False,False,False,Sun Jun 14 15:15:30 CDT 2020,"My Twitter Family:
Parents: @HeyitsalexaUwU @SBL0ver30000
Spouse: @protorbx
Children: @DaRealKingNoob @laandreacantu

via https://t.co/U7F9gq2yB4

⠀ https://t.co/PfTMtIwvQh"
1239898698253053953,und,197,null,21,Twitter for iPhone,0,True,False,False,Sun Jun 14 15:15:30 CDT 2020,@kurabiyesene https://t.co/ht4QiiyxIJ
3024521996,en,327,The Throne,2764,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:30 CDT 2020,I mean... you KNOW I’m watching 👑🤙🏽 @SmitePro #SPL https://t.co/tfzUVFVgim
1203602131359371266,ja,1152,null,1166,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @kor_burst: ベストジーニストの中間発表で舘様が4位との嬉しい情報まで…！！！😳✨🌹Snow Manの幸せなお知らせが沢山で寝ようと思っていたのに目が冴えてます…d(D.D.*)
1029644674372390912,es,469,null,427,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,"#DerreteJoice
Falsiana"
2789344941,und,449,Disneyland Paris,238,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @_RapVibes: @m_alvaro34 https://t.co/M8HYO882b2
3332501266,pt,134,null,170,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,"Tô muito enjoada com doce, mas queria muito um bolo de chocolate com brigadeiro bem molhadinho .. passaria mal depois rindo"
2835237443,pt,327,null,563,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,já tou linda livre leve e solta
322453283,tr,95,istanbul,163,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @leventumit_erol: Başta UNAL KARAMAN olmak üzere RİZESPOR'umuzu tebrik ederim ...💚💙
990538887306006528,tl,123,null,134,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,kalbo na ulittt
979888225,fr,46,Paris,16,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @JeLaimeMaFrance: @maud6667 Remplacez « Blancs »par « Noirs » dans le texte de ses chansons et vous finissez en comparution immédiate au…
4551222567,es,495,"Bolivar, Venezuela",1316,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @Watcher_Ven: Líder Pemón Ricardo Delgado (exiliado en Brasil) ""rechazamos el intento del régimen de tomar el control de las trochas y m…"
1664149447,pt,3759,O niall comeu ,2438,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @dinahcomenta: meninas eh assim que se faz com assediador https://t.co/TyoAyylbH1
1245811769337098242,pt,4549,"one, two, seven squad ",4426,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@peachyeriix ACHKO QUE ME APAIXONEI PELO NOVINJO CABELUDO
1267454625252356099,en,72,null,222,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @seyistorm: Follow me and I'll make you fishers of Tweeps
Follow @seyistorm and Retweet💯😊"
488890809,es,364,Insula Barataria,232,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @paticlaudi: @JosePepehz Muy buena
1209994507145617408,und,1807,null,476,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@juju_jm14 👉👈🥺
1024583368921546753,de,851, { she/they/fae • sie/es },737,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,"@Nino_Pandari Ah, gut dass du das klargestellt und zurückgenommen hast! Ungünstige Formulierungen kommen vor, no hard feelings :>"
1514516958,ht,768,Kaduna ,897,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@Pwaashino Lmaooo Pwash please dkm😭😂
1189636411013718017,ja,281,null,156,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@france_nihongo まるごとでも東京スカイツリーの写真と共に「タワーに行きます。世界一高いです。」と出てきますからね。😉
2452219052,en,150,México,70,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @Peniel_lover: If you are annoyed and tired with your loud and crazy friends. Just imagine being Peniel, then you will feel thankful. ht…"
1265259200390868992,en,51,Torino,10,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @florencepugh_: I DID IT I FUCKING DID IT 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 I CAME OUT AS BISEXUAL TO MY MOM https://t.co/KYzScPEOuI
1265887373507747843,tr,0,null,33,Twitter for Mac,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@AygunBilirbun @StaceyM08768633 kleptoman beyhudeleştirme sızlama
1366862233,tr,76,"Adana, Türkiye",54,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @Turkpornovidyo: Hayatınızda böyle iyi yalayan görmemişsinizdir
https://t.co/gW2zyLnwFy"
95720068,es,936,"Mexico, DF.",416,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,"Hoy arreglé solita todas las manijas de la cocina y ya soy experta en tornillos. 👩‍🔧

Otro paso más para irme a vivir sola. 😎"
1056330193,en,335,"Lagos, Nigeria",27184,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@lynda4eva Yea sure
1264728187357007872,en,247,"Washington, DC",523,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@Wingitwynn LMFAO wtf
947533740,ca,754,null,215,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @Pous: La @LauraBorras es juga 15 anys de presó. Abans de piular alegrement, al menys dediqueu una hora a escoltar-la.

Només una hora.…"
858846451530698752,en,472,"idk, dema ",235,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @sosadtoday: when you say “how are you doing?” do you really think i’ll be honest
1137274004635602944,en,56,Bach Flower ,5,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @LamaSuryaDas: Please join me in prayer for all beings everywhere:
#LamaSuryaDas #TheAmericanLama #NewMillenniumPrayer #ForAllBeingsEver…"
954391632627027969,und,490,null,314,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@oykubutsad @berzagunes #KötüsünAnlaAbi
934175169903513600,fr,346,Bordeaux,246,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,@cosmosEulogy Ben en fait ce sont les chats d'AC donc c'est carrément hors-sujet...
1240440234266914817,en,2962,"California, USA",2804,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @DineshDSouza: Lincoln said he faced a challenge “greater than that which rested upon Washington.” Never in my lifetime has a president…
1238473863446626304,en,23,null,1,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @aIItherlove: Louis: “whats one thing you can’t live without?”
Niall: “my heart”
Louis: “zayn?”
Zayn: “you.”

Im not crying you are
 htt…"
3096893102,en,1278,null,1406,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @iFront4DaNet: This casamigos kickin my ass rn A rack on darts
268416076,en,17591,Canada ,52287,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,"@doctorow fine thread, thanks Cory!"
1668961627,en,141,null,117,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @atimxo: I think we can all agree that black women. https://t.co/jyCdfFQWJi
118850027,es,494,Chile,613,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,"@D_Ancalaf @rustylakecom woooo gracias no lo conocía sii ojala ganar para jugar algo nuevo!!!
pd: que juego es? busco paradise y salen varios y no conozco ninguno si que bien bacan ganar una novedad ajajajaj"
928737633177686017,en,1912,"Houston, TX",1305,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @Ociera__: Burning shit down IS the answer
3121504472,es,652,null,504,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,RT @juanparao: el intento sistemático de división es estimulado desde adentro del gobierno y desde el entorno del mismo compañero .@Nicolas…
258956383,en,2714,Orangeville Ontario,1744,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @mcspocky: @jonlionfineart2 @BarackObama @realDonaldTrump Happy #ObamaDay! #ObamaDayJune14th 
And congratulations on all your fine work!…"
4077824734,en,1033,null,800,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @Amon26: if money is the only thing they listen to, then make your voice cost as much as you can."
19616818,en,4981,"Stratford, CT",2199,Twitter for iPad,0,False,True,False,Sun Jun 14 15:15:31 CDT 2020,"RT @AaronWorthing: In other words, you’re re-defining leftism."
23574910,en,901,Amsterdam,1115,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:31 CDT 2020,"@DouglasKMurray over de ""protesten"" in het VK:
""What we are seeing is nothing less than an attempt to reshape Britain in the image of militant groups and the ideologues of the Far-Left."""
1268575571845566464,und,254,null,4,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:23 CDT 2020,@NewYorker @KadirNelson https://t.co/oV0JBzV0x7
4441420163,en,882,"Alberta, Canada 🇨🇦",708,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:23 CDT 2020,After seeing the trailer for Spider-Man: Miles Morales I was inspired to get 100% 💯🕷🕸 #SpiderManPS4 #PS5 #PlayStation5 #BeGreater #BeYourself https://t.co/mMYDw0pnCg
817759371233030144,ar,271,Al Khobar,358,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,يدري بحبي ولا هو ذنبي لانه قلبي ماهو محايد🤷🏻‍♀️
75114366,pt,410,null,951,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,Sol bom pra lava roupa
1219675110459813888,ar,189,null,241,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@3mmariq ليش متتعلم ع الأدت تصويرك حلو
2300669985,es,285,null,66,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @AlvaroUribeVel: El Presidente Duque avanza en el honor, en la ampliación de Ingreso Solidario, en la idea de que sea permanente, en la…"
3283209452,en,119,6,128,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @lovcism: since we're on the topic, if i ever misgender you or call you anything that makes you feel the slightest bit uncomfortable (si…"
1190798091659730949,ar,2144,الرياض,6668,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@U_92i ربي يسعده ولعد يكتب محترم 😂💛
1250639783665205250,pt,1020,Brasil,368,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @HaddadDebochado: Recado pro Bolsonaro direto da Avenida Paulista: https://t.co/R9ABb768K2
943205770761515008,ar,365,null,1229,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@Raiui0 ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه تكفين
1103687402659373057,ja,118,null,36,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @asahine1341: 実家の犬が下半身麻痺になったと聞いてあまりのショックに色々考えてしまって一人で泣いてたけど前足だけで若いメスを追いかける動画送られてきて頭抱えてる😭 https://t.co/IjknOlEm1s
2359508945,es,174,"Palma, Spain",91,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @ElensGuitart: @ldpsincomplejos El mismo Ciudadanos que no consentía, en su infinita bondad, en sentarse con Vox, muy ultra, radical y e…"
880106911802294272,en,601,🌈,3300,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @Wateroverjuice_: Pandemic or no pandemic 15 people on a blunt is nasty.
1139281486446809088,en,1980,bermuda triangle ,5197,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,anyways shisha is so overrated
865994026012602368,pt,1050,Dema,877,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,"@zxharrie abem 
eu fiquei???? KJKKKKKLKK"
1112204918046294016,tr,254,İzmir,219,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@ssarizeynep Edebiyat yapma banaAaaAaaa
1243184262716817410,en,174,null,269,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@vmindramatics LMFNFJF
1230473070,en,1,null,17,Cheap Bots,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,birdamulet
631428656,pt,449,"Belo Horizonte, Brasil",2008,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,A cobrança vem... kkkk
231521818,en,32664,"New Orleans, LA",62657,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @playfulpossum11: So you thought it felt sooo good CUMMING inside me 🍆💦 well now be amazed as I contract my muscles and push all that CU…
1261672561890426882,es,73,🥀 + 🤹🏽‍♀️ (she/her),80,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,no es bside hago trampas
179938618,tr,1007,"Antalya, Türkiye",830,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @ElSalvatore10: Pardon doktor, Central Hospital’deymişsin @cengizhankolata https://t.co/EYqYMcldTO https://t.co/JSBcV4ON7l"
176713401,ru,1037,null,3436,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,Избричени ли сте веќе за утре за на работа?
109844100,en,1155,"Verwood, England",2364,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@mickylough95 I echo these thoughts entirely and neither me or you have ever done this 😉
991481070364315650,und,159,박진영,145,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @kyumloops: #BetterTreamentForGOT7 https://t.co/gzJSIrM86o
230442970,en,2127,NY,1771,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @_sheryeee_: Why is the news not talking about the white man who did a drive by on protesters on Edgewood Ave (Atlanta) killing 2 and in…
1269398947291967488,ar,0,null,11,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,"فيلم #سًكُسً محرومة فى شقه عشيقها واحلى نياكه وتفريش
مُباًدل المدينة
كًسُي محنتي
سًكُسً خال
#سِِكُسْ_كتَابي

الفيديو : https://t.co/w3gbD2QmdT"
3528193877,en,207,null,183,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @damasochist: if he say he don’t want me back, he’d be lying 🥱 https://t.co/gj0ah86hRf"
2980771488,en,1873,surabaya ,25,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,I just entered the #CyberPowerPC #GamingDesktop giveaway by @Pixelade https://t.co/e96IRH8382
397018023,es,811,null,458,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@santotv4 ¿ Para cuándo el pago a los televidentes para que los veamos...??
533655951,en,1772,"Louisiana, USA",447,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @BellaJoanna5: @JamesAGagliano This is a damn problem or no? https://t.co/zWkQnyLci1
1062127026042273792,en,126,ᴛʜᴇ ɢʜᴏsᴛ ᴢᴏɴᴇ.,249,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @BeforeExistence: ‍ ‍ ‍ ‍ ‍
 ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍𝐈 𝐀𝐌 𝐁𝐎𝐓𝐇
 ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍𝐘𝐎𝐔𝐑 𝐋𝐎𝐑𝐃 𝐀𝐍𝐃
 ‍ ‍ ‍ ‍ ‍ ‍…"
1065309526025474048,und,5254,Türkiye,5403,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@ak_turna @servetpolat06 @gevher1453 @1janti @muratcan842 @mnbb97 @1453_selcan @Akktakip @fatih_571_1453_ @millitakipciler @gulcin_dd @06SeferBilgen71 @HikmetullahAbay @mstf4321 @Vatan_SancAK @YildizYidiz2020 @asligonults @esracan2020 @ESRA_26_ESRA 🙏🇹🇷
1091068339227639813,pt,205,null,204,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @RACIONAlSDIZ: Mil motivos pra ser um filho da puta, mas a porra do coração é bom demais.."
1163599479406284800,en,67,null,5,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @Worthikids: new bigtop burger tomorrow....... https://t.co/DFMUYW96IN
1015266109786918912,es,754,null,169,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @Alfredo_C: ¿Tan mal está el diario que le da tribuna a esta sabandija? Su triste trayectoria en el cne representando a la banda roja y…
971289710076325891,ar,366,"Abha,KSA 🇸🇦 / minya,Egy 🇪🇬",840,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,مش عارف ايه علاقة العلم والتحية والدنيا دي كلها !
2170082757,en,69,chicana • s/h,4951,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,"@tiuhyo still going to the side girl i believe in you, look at the camera !"
1272233154070413313,en,133,Nicaragua,5,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@sapphic_ali We want #SheRaMovie only with our queen @Gingerhazing
1175413838,fr,149,null,37,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @Gjpvernant: Celui qui crie ""sales juifs"" est-il le reporter vidéo de Voleurs Actuels venu accompagner les provocateurs néo-fascistes ou…"
790611167462825987,en,3084,Earth,3476,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,"RT @RyanLizza: Another grim COVID milestone today: the United States has passed 117,000 deaths, more than the total number of Americans kil…"
145284482,es,136,"Sevilla, Miarma",332,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,"@Kivallica @annabellaALV @halseycyrus12 Nadie define su orientación por los genitales. La gente aquí que dice eso, dice cosas como ""no me gustan los penes"", en negativo, pero no te dice ""me gustan las vaginas"". ¿Por qué? Porque, si no le gustan los hombres, no le va a atraer un hombre trans por mucho que tenga vagina."
3191758566,ar,94,OMAN,871,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,افتخرو فيني لاني فخوره بنفسي جدا الحمدلله وشكرا كورونا😭😭❤️❤️❤️ https://t.co/LU4yQaNes1
1041041396294189057,pt,368,"Recife, Brasil",203,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,A vergonha alheia q eu sinto desse vídeo
814078747,pt,18036,null,18647,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @pjograce: o personagem esperando o escritor terminar de descrever o local para continuar a cena
2272757977,en,432,"Calabar, Nigeria",718,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,Three and Tree
1264246295994273793,de,1921,null,212,Twitter Web App,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,"Die Zukunft wird nicht gemeistert von denen,
die am Wahren kleben. (Visonär des Friedens: Willy Brandt)"
1204931858397614080,cy,395,"Buenos Aires, Argentina",299,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,Cashton😩 #CALM
1140599740058308608,th,300,ชาติ ศาสนา เช่แจ๊ค,554,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:24 CDT 2020,RT @RealChaVee: ชื่อ ที่อยู่ เบอร์โทร พร้อมก๊อปวางสั่งของตลอดเวลา
1082384464645406720,en,101,null,116,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,have the urge to add jpn artists to my carrd🏃
1188850117291454464,ar,98,null,169,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,خليك قول ان الشذوذ حريه لحد ما ابنك يجيلك واخد فيها ان شاء الله 🤷‍♂️
1241408631700144129,pt,1016,null,1413,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,@wdwmaraisz manda miguxa
1257130838883475457,pt,182,"Salvador, Brasil",8,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:55 CDT 2020,RT @kribshna: Eu sou contra a polícia mas se for pra acabar com festinha de adolescente no meio da pandemia depende kkkkkkkkkkkkk https://t…
1166892078078550016,es,2784,ㅤㅤ⌗𝗀𝗀𝙘   ꗃ  𓂃    𝙖𝗇𝗇𝖺,3055,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,@ierofloyd nossa habilidadw
1254405466794450945,und,0,null,0,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,@Frank_Supercell LOL
3368535843,en,5000,"Lagos, Nigeria",1230,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:55 CDT 2020,RT @jonmikesav8: Outside a pub in Abergele. Brilliant 👍🏼 https://t.co/HGL31tCNLO
1105783550136086528,th,398,fox,410,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:55 CDT 2020,RT @holicjrxharuto: ˹  ᛧ  ▘ 💀  ₌  ᱸ  rt ตามทักครับ  ᱸ  ₌  💀 ▝  ᛧ  ˺
237633709,en,1273,Westworld,1818,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,They have the Goldmann Sachs dude on Billions
19429176,en,834,null,223725,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,The beat on Ideas As Opiates by @tearsforfears 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍#TimsTwitterListeningParty
1206362654031388673,en,883,Chicago,183,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,"@RockNRun85 @ReturnofR I'm torn between Y&T and Thin Lizzy, but yes, GREAT call on Y&T!"
1234420681523310593,tr,147,null,94,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:55 CDT 2020,"RT @Y_Bahadiroglu: Ayasofya Müslümanların ibadetine açılırsa ne mi olur?
1. Fatih'in vasiyeti yerine gelir.
2. Vakfiyedeki şarta uyulur.
3.…"
958036487613894656,ar,776,ENTJ,720,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,@ilmnourr تتصنع حتى صوتهاا كريهه
1246189209674801153,tr,106,null,94,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,@wtfssena @wishywashy06 HaydiBerkan BağırmayaDevam
1245342292610895872,ar,628,null,341,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:55 CDT 2020,"RT @saud_amr: أدري إنك من وراي تْحدّ سيفك و سْهمك
وأدري إنك طعت شور العالم المتعصّبة

لكنْ أنت تْغصّ حتى بْريقك اللي في فمك
أما أنا لو أبلع…"
1137066570,ar,30,"Cairo, Egypt",337,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:55 CDT 2020,RT @Mistar_X_: #سارة_حجازي الخولات يا حكومة!! https://t.co/aA4jp6tWkF
410260383,es,308,"Salamanca, España",314,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,Afraid de Day6 me parece una canción TAN buena que cada vez que la escucho me explota la cabeza.
1254104743678484480,es,14,"Bogotá, D.C., Colombia",5,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:55 CDT 2020,"@Ortiz_Mfc Te saque una sonrisa, cuando quieras vamos por color y a beber"
